	1	Goods	App	Delivery	Payment	CS	Price	Marketing	AD
252	명품 가격 실화? 여기가 제일 싼 듯	1	0	0	0	0	1	0	0
253	특가 상품 Get Get!	1	0	0	0	0	0	0	0
254	여기 식품 전체적으로 신선하고 좋아요	0	0	0	0	0	0	0	0
255	유용하게 잘 사용 하고 있습니다 ㅎㅎㅎ	1	0	0	0	0	0	0	0
256	편의성은 여기가 갑	0	0	0	0	0	0	0	0
257	옴니 맞춤추천 선택동의를 어플 켤때마다 보여주면 이게 선택이 맞나요. 거절, 다시보지않기가 필요해 보입니다. 볼때마다 강요같아서 짜증나요. 동의 안하면 매일매일 보여주네요	0	0	0	0	0	0	0	0
258	사랑스러운 어플~	0	0	0	0	0	0	0	0
259	난 롯데온 VVIP!!	0	0	0	0	0	0	0	0
260	퍼스트먼데이 행사할때마다 겟해서 넘 기분 좋네요	0	0	0	0	0	0	1	0
261	낙시질만~~~	0	0	0	0	0	0	0	0
262	엘포인트 차곡차곡 모아가는 재미로 자주 쇼핑 하고 있습니다 ㅋㅋㅋ	0	0	0	0	0	0	1	0
263	쿠폰도 자주 주고 포인트도 줘서 자주 씁니다	0	0	0	0	0	0	1	0
264	편하게 잘 쓰고 있습니다	0	0	0	0	0	0	0	0
265	좋아요. 쿠폰이 진짜 자주 들어오네요.	0	0	0	0	0	0	1	0
266	잘 쓸께요	0	0	0	0	0	0	0	0
267	알찬 쇼핑으로 오늘 하루도 득템	0	0	0	0	0	0	0	0
268	물건사기에 문제없이 앱이 깔끔해서 좋네요.	1	1	0	0	0	0	0	0
269	쇼핑은 롯데온만 이용하고 있어요~ 앞으로도 더 좋은 혜택 부탁 드려요~	1	0	0	0	0	0	0	0
270	앱 전용 할인쿠폰 줘서 좋은 듯	0	1	0	0	0	1	1	0
271	무조건 무조건이야!!!롯데온	0	0	0	0	0	0	0	0
272	어플 전용 쿠폰을 주니깐 어플로만 이용해서 사는 거 같아요!! 계속 주세여~	1	0	0	0	0	0	1	0
273	믿고 사십쇼ㅋ	0	0	0	0	0	0	0	0
274	짜증나는 팝업이나 광고가 별로 없어서 만족합니다.	0	0	0	0	0	0	0	1
275	유저입장에서 쓰기에 아주 최적화된 인터페이스를 가지고 있는거 같아요, 가독성 짱	0	1	0	0	0	0	0	0
276	쇼핑의 척도 롯데온	0	0	0	0	0	0	0	0
277	쇼핑하기 아주 편하고 좋은 어플이에요~^^	0	0	0	0	0	0	0	0
278	엘포인트 짱짱	0	0	0	0	0	0	1	0
279	여러가지 물건을 한번에 살 수 있어서 좋네요.	1	0	0	0	0	0	0	0
280	물건 좋고 가격 합리적이고~	1	0	0	0	0	1	0	0
281	롯데온 바라기 입니다	0	0	0	0	0	0	0	0
282	롯데는 참 예나 지금이나 어플 못만들기로 유명하네요. 이 앱 하나면 다 된다더니 왜 홈쇼핑이 롯데홈쇼핑 생방은 안나오고 원티비 라이브만 나오나요? ㅋㅋㅋㅋㅋ 진짜 궁금해서 그래요.. 어플 왜 이래요?	0	1	0	0	0	0	0	0
283	빠르게 배송 해주고 쉽게 물건 살수있어요	1	0	1	0	0	0	0	0
284	상품 검색하면 안나오는 상품이 없는거 같아요!! 만족중입니다	1	1	0	0	0	0	0	0
285	최근 몇달간 여기서 밖에 안샀어요	0	0	0	0	0	0	0	0
286	괜찮아유	0	0	0	0	0	0	0	0
287	굳굳	0	0	0	0	0	0	0	0
288	가격이 다른데보다 저렴	1	0	0	0	0	1	0	0
289	TOP	0	0	0	0	0	0	0	0
290	저는 다른앱보다 롯데온이 쓰기 편한거같아요	0	1	0	0	0	0	0	0
291	이 어플 필수 아닙니까?	0	0	0	0	0	0	0	0
292	장보면 배송이 빠르게 와서 제일 만족합니다.	0	0	1	0	0	0	0	0
293	Good~! 원하는 상품이 아주 딱딱 있네요~!	1	0	0	0	0	0	0	0
294	1주년 행사로 엄청 싸게 샀어요 만족 합니다	0	0	0	0	0	0	1	0
295	롯데ON 왕단골이에욥 캬캬캬	0	0	0	0	0	0	0	0
296	편리하게 쓰고 있어요 물건들이 상태가 굿입니다	1	0	0	0	0	0	0	0
297	오류 없이 잘 됩니다 ^^	0	1	0	0	0	0	0	0
298	책장 구매 했는데 괜찮네요	1	0	0	0	0	0	0	0
299	롯데온 개꿀띠	0	0	0	0	0	0	0	0
300	고맙읍니다	0	0	0	0	0	0	0	0
301	별 한개도 아깝네요. 주문한 상품을 잘못 보내고도 제대로 된 상품을 다시 받으려면 열흘은 기다려야 한다니! 오배송을 받아본 것도 롯데온이 처음이지만 대응도 최악이네요	1	1	1	0	0	0	0	0
302	화면이 보기 편하고, 광고 많이 없어서 좋아요	0	1	0	0	0	0	0	1
303	롯데온으로 플렉스	0	0	0	0	0	0	0	0
304	상품이 좋아서 충동구매 쩌러!!!!!	1	0	0	0	0	0	0	0
305	좋아요 마니마니	0	0	0	0	0	0	0	0
306	요새 하도 자주사서 통장이 텅장 됐어요ㅋㅋ	0	0	0	0	0	0	0	0
307	넘나도 편리해여	0	0	0	0	0	0	0	0
308	좀만 더 개선되면 좋겠지만 지금도 뭐 나름 쓸만합니다	0	1	0	0	0	0	0	0
309	제 점수는 별 5개 입니다!!	0	0	0	0	0	0	0	0
310	완벽은 아니지만 그래도 만족하며 사용하고 있습니다.	1	0	0	0	0	0	0	0
311	요즘 마트가는 것도 조심스러운데 요러케 어플로 사니 참 세상 좋아졌네요^^	0	0	0	0	0	0	0	0
312	거금주고, 가방 샀는데 완전 할인만땅 받아서 매우만족중. 앞으로 자주 이용할께요~	1	0	0	0	0	1	0	0
313	잘사용하고 있어요 할인 행사 더 자주 해주세요!	1	0	0	0	0	1	1	0
314	너무 좋아 젤 마니 드나드는 어플 중 하나	0	0	0	0	0	0	0	0
315	돼지고기 구워 먹었습니다 맛있어요 ㅎㅎ	0	0	0	0	0	0	0	0
316	할인도 많고 다른데보다 더 나은듯	0	0	0	0	0	1	0	0
317	아쉬움은 사실 있긴 하지만 그래도 잘 애용하고 있어요	0	0	0	0	0	0	0	0
318	늘 감사합니다~	0	0	0	0	0	0	0	0
319	불편함없이 잘 사용중 입니당!	1	0	0	0	0	0	0	0
320	쇼핑 좋아하는 사람들은 다 여기서 사쥬	0	0	0	0	0	0	0	0
321	가격도 저렴하고 좋아용	1	0	0	0	0	1	0	0
322	상품이 항상 잘 포장 되어서 마음에 들어요	1	0	1	0	0	0	0	0
323	사용하기 편리	1	0	0	0	0	0	0	0
324	빠른 배송 감사합니다요	0	0	1	0	0	0	0	0
325	좋아요오~~	0	0	0	0	0	0	0	0
326	롯데온 추천 좋아요~~	0	0	0	0	0	0	0	0
327	요새 하도 자주사서 통장이 텅장 됐어요ㅋㅋ	0	0	0	0	0	0	0	0
328	제가 쓰는 쇼핑몰중에는 요즘 젤 많이 구매중^^	1	1	0	0	0	0	0	0
329	타사보다 저렴하고 상품이 다양해서 유용하고 잘 쓰고 있어요	1	1	0	0	0	0	0	0
330	빠른 배송 아주 좋아	0	0	1	0	0	0	0	0
331	롯데는그냥일본으로 가요	0	0	0	0	0	0	0	0
332	상품들이 다양해서 만족 합니다	1	0	0	0	0	0	0	0
333	빠르고 정확해서 좋아요~	1	0	0	0	0	0	0	0
334	편리해서 종종 이용합니다.	1	0	0	0	0	0	0	0
335	항상 잘 사용중입니다^^ 감사합니다	1	0	0	0	0	0	0	0
336	최고에요! 아주 기분 좋은 하루입니다	1	0	0	0	0	0	0	0
337	롯데온 단골입니다 ㅋㅋ	0	0	0	0	0	0	0	0
338	신선배송 굿	0	0	1	0	0	0	0	0
339	아주 요긴한 어플이야!!	0	0	0	0	0	0	0	0
340	노트북 구매 했습니다 좋아요	1	0	0	0	0	0	0	0
341	다양한 상품에 가격도 착하고 일단은 특가상품이랑 엘포인트 때문에 여기서 사요	1	0	0	0	0	1	1	0
342	잘 사용 하고 있습니다..^^	1	0	0	0	0	0	0	0
343	계속 좋은 제품 올려주세요~~~	1	0	0	0	0	0	0	0
344	중복할인 때문에 돈이 많이 절약 됩니다	0	0	0	0	0	1	0	0
345	아주 유용하게 잘 쓰고있습니다~!	0	0	0	0	0	0	0	0
346	상품들이 아주 깨끗하고 좋습니다	1	0	0	0	0	0	0	0
347	여태 배송 사고도 없었고 기사님들도 친절하고 일단 빨리오는게 굳	0	0	1	0	0	0	0	0
348	100%는 아니지만 잘 사용 중~	1	0	0	0	0	0	0	0
349	많은 이용 바랍니다~~	1	0	0	0	0	0	0	0
350	쇼핑은 항상 롯데온	0	0	0	0	0	0	0	0
351	롯데온 추천 드립니다	0	0	0	0	0	0	0	0
352	가족들 롯데온 다 추천 했어요 잘했죵	0	0	0	0	0	0	0	0
353	유용하게 쓰는중	0	0	0	0	0	0	0	0
354	벌써 50건 가까이 주문을 했네요..ㅎㅎ 제 통장잔고 … ㅎㅎ	1	1	0	0	0	0	0	0
355	친구들한테도 권유중ㅋㅋㅋㅋ	0	0	0	0	0	0	0	0
356	잘 이용하고 있습니다~	1	0	0	0	0	0	0	0
357	덕분에 항상 편하게 물품 구입하고 있어요	1	0	0	0	0	0	0	0
358	물건도 다양하고 배송이 잘 되어 좋습니당	1	0	1	0	0	0	0	0
359	요즘 맨날 퇴근길에 롯데온 한번씩 들어가보는데 이러다 중독될듯 ㅎㅎ	0	0	0	0	0	0	0	0
360	내 삶에 일부 롯데온! 정말 편리하고좋아요	1	0	0	0	0	0	0	0
361	빠른 배송을 해주셔서 넘넘 감사합니다	0	0	1	0	0	0	0	0
362	부모님 선물 구매 했는데 싸게 사서 좋아요	1	0	0	0	0	0	0	0
363	최고입니다 제품도 다양하게 많고~	1	0	0	0	0	0	0	0
364	핸드폰 바꾸면서 여러 앱을 깔았는데 그 중에 롯데온도 포함~만족하며 사용하고 있습니다.	1	1	0	0	0	0	0	0
365	물건도 다양하고 배송이 잘 되어 좋습니당	1	0	1	0	0	0	0	0
366	쇼핑하기 편하게 되어있네요~ 좋아용	0	0	0	0	0	0	0	0
367	빠른배송 고맙습니다	0	0	1	0	0	0	0	0
368	빠른배송 최고에요!	1	0	1	0	0	0	0	0
369	가격과 품질 서비스 다 만족하는중	1	0	0	0	1	1	0	0
370	모바일로 자주 구매합니다	1	1	0	0	0	0	0	0
371	덕분에 항상 편하게 물품 구입하고 있어요	1	0	0	0	0	0	0	0
372	쇼핑 전용 APP 롯데ON 최애에요	0	0	0	0	0	0	0	0
373	빠르고 정확합니다 확실..!	1	0	0	0	0	0	0	0
374	여기서 사면 항상 만족해요	0	0	0	0	0	0	0	0
375	여기만한곳이 없습니다~~ 간편하고 편리하게 살수 있어요 !!	0	0	0	0	0	0	0	0
376	상담사분께서 친절하시고, 빠르게 처리해주셔서 감사했어요~	0	0	0	0	1	0	0	0
377	식품은 대체로 여기서 삽니다, 신선하고 품질이 좋아서	1	0	0	0	0	0	0	0
378	상품종류도 찾기쉽게 되어있고, 가격 또한 착해요. 무배가 많아서 구매하기 부담없음	1	0	0	0	0	1	0	0
379	결제방식이 전 젤 맘에 듭니다. 아주간단	0	0	0	1	0	0	0	0
380	할인이 많은게 가장 큰 최대 장점입니다	0	0	0	0	0	1	0	0
381	착한가격 굿뜨~!	1	0	0	0	0	1	0	0
382	나름 사용하는데 불편한 거 없이 저렴하게 잘 구입하고 있어요~	1	0	0	0	0	0	0	0
383	간혹 다른 곳보다 비싼 제품도 존재하지만, 대다수가 저렴해서 만족합니다.	1	0	0	0	0	0	0	0
384	저렴하고 신속하고 정확해요	1	0	1	0	0	0	0	0
385	편해서 잘 사용하고 있음요	1	0	0	0	0	0	0	0
386	착한가격 빠른배송 굿뜨!!!	1	0	1	0	0	1	0	0
387	조아요	0	0	0	0	0	0	0	0
388	타사이트에서 구매하다가 롯데온에서 한번 구매해봤는데 정착할래요~~	1	1	0	0	0	0	0	0
389	문제없이 잘 사용중	1	0	0	0	0	0	0	0
390	어플 많이 개선된거 같네요 편리해졌어요	0	1	0	0	0	0	0	0
391	결제할때 복잡하지 않아서 좋습니다!	0	0	0	1	0	0	0	0
392	리뷰보고. 다시삭제. 합니다. ㅋㅋㅋ	0	0	0	0	0	0	0	0
393	배송도 빠르구 상품도 다양하구 쿠폰도 줘서 좋습니다	1	0	1	0	0	0	1	0
394	백화점부터 마트상품까지 구매할 수 있다는게 가장 큰 메리트 같아요~~	1	0	0	0	0	0	0	0
395	여러모로 쓸만하네요	0	0	0	0	0	0	0	0
396	배송이 빠르고 싸서 좋아요	0	0	1	0	0	0	0	0
397	편하고 익숙한 롯데온 추천!	0	0	0	0	0	0	0	0
398	롯데온 때문에 쇼핑이 즐거워요	0	0	0	0	0	0	0	0
399	스마트폰으로 구매하기 편함	1	0	0	0	0	0	0	0
400	가장 선호하고 애용하는 어플이에요 ㅎㅎ	0	0	0	0	0	0	0	0
401	빠르고 편리해요 너무 좋아요	0	0	0	0	0	0	0	0
402	고객만족 서비스 짱짱	0	0	0	0	1	0	0	0
403	LPOINT로 물건 구매 했어요 감사합니다	1	0	0	0	0	0	0	0
404	요즘 맨날 퇴근길에 롯데온 한번씩 들어가보는데 이러다 중독될듯 ㅎㅎ	0	0	0	0	0	0	0	0
405	친절하고 정확한 배달로 만족해요. 감사합니다~	1	0	1	0	0	0	0	0
406	저는 여기밖에 안씀ㅋ	0	0	0	0	0	0	0	0
407	가성비 좋은 상품들이 많네요~	1	0	0	0	0	1	0	0
408	빠르고 좋다	0	0	0	0	0	0	0	0
409	어버이날 선물 여기서 구매 했습니다 감사합니다	1	0	0	0	0	0	0	0
410	저희 부모님 알려드렸더니 매우 잘 쓰시네요^^ 감삼당	0	0	0	0	0	0	0	0
411	UI마음에 듦	0	0	0	0	0	0	0	0
412	필요한 걸 싸고빠르게 살수있으니까 너무좋아요	0	0	0	0	0	0	0	0
413	저렴하게 구매 하니 좋네여	1	0	0	0	0	0	0	0
414	굉장히 잘 쓰고 있습니다. 신속배송 좋아요~	0	0	1	0	0	0	0	0
415	매우 만족s	0	0	0	0	0	0	0	0
416	집에서 편하게 어플로 주문하니까 안나가도 되고 아주 편하네요	1	1	0	0	0	0	0	0
417	빠른 응대와 친절한 서비스까지 아주 만족스럽네요	0	0	0	0	1	0	0	0
418	퍼스트먼데이 행사가 제일 마음에 드네요 쿠폰도 주고 엘포인트도 주고 ㅎ	0	0	0	0	0	0	1	0
419	유용하게 잘 쓰는중입니당	0	0	0	0	0	0	0	0
420	애용합니다	0	0	0	0	0	0	0	0
421	빠른배송 좋네요~	0	0	1	0	0	0	0	0
422	넘넘 좋아라~~	0	0	0	0	0	0	0	0
423	웬만한건 다 있는거 같아요 그래서 여기서 자주 사는중	0	0	0	0	0	0	0	0
424	많이 좋아졌네요 쇼핑하기 편리편리	0	0	0	0	0	0	0	0
425	중복으로 할인 하니까 소비자 입장에서는 킹왕짱	0	0	0	0	1	1	0	0
426	일단 한번 써보시고 말씀 하세요 조아용^^	0	0	0	0	0	0	0	0
427	괜찮은 쇼핑앱중 하나 ㅎ	0	1	0	0	0	0	0	0
428	엄청나게 좋습니다	0	0	0	0	0	0	0	0
429	각종 쿠폰에 이벤트까지 혜자입니다~~	0	0	0	0	0	0	1	0
430	상품이 다양하니까 선택의 폭이 넓어서 좋습니다	1	0	0	0	0	0	0	0
431	제품 잘 배송해주셔서 감사드려요~	1	0	1	0	0	0	0	0
432	크게 불편함 없이 잘 쓰고 있습니다	0	0	0	0	0	0	0	0
433	번창하세요!!	0	0	0	0	0	0	0	0
434	타사보다 혜택이 더 많음	0	1	0	0	0	0	0	0
435	많은 종류의 상품과 품질이 아주 좋습니다	1	0	0	0	0	0	0	0
436	이쁜 원피스 저렴하게 잘 샀습니다~	0	0	0	0	0	0	0	0
437	자주 이용하고 있습니다ㅎㅎ	1	0	0	0	0	0	0	0
438	전 쓸만한거 같아요 좀만 더 개선되면 좋겠지만,,,	0	1	0	0	0	0	0	0
439	저희 부모님 알려드렸더니 매우 잘 쓰시네요^^ 감삼당	0	0	0	0	0	0	0	0
440	간편하게 구입할수있어서 좋네요	1	0	0	0	0	0	0	0
441	어지간한 상품들은 다 있는듯 만족합니다	1	0	0	0	0	0	0	0
442	배송이 안전하고 신속하게 잘 도착했어요~ 감사해요~	0	0	1	0	0	0	0	0
443	"제품을 누르면 ""상품 정보가 없습니다"" 라고 뜨네요. 모든 제품 똑같이 나옵니다. 주문하려는데 ㅠㅠㅠ"	1	1	0	0	0	0	0	0
444	실용성,편리함 두마리의 토끼를 같이 잡음	0	0	0	0	0	0	0	0
445	신뢰가 가능한 기업 제품 만족 소비자 만족 아주 바람직 합니다..	1	0	0	0	1	0	0	0
446	명불허전	0	0	0	0	0	0	0	0
447	상품도 매우 다양하고 저렴해서 롯데온을 가장 많이 사용하네요	1	0	0	0	0	0	0	0
448	상품 선택의 폭이넓고, 저렴해서 잘 사용하고 있네여~~	1	0	0	0	0	0	0	0
449	빠른 배송과 함께 제품상태도 좋습니다	1	0	1	0	0	0	0	0
450	많이많이 이용 부탁 드려요 여러분들 !	1	0	0	0	0	0	0	0
451	가격이 싼게 메리트인거 같음	1	0	0	0	0	1	0	0
452	훌륭합니다!!	0	0	0	0	0	0	0	0
453	롯데온 신뢰가 갑니다	0	0	0	0	0	0	0	0
454	믿고 구매할수 있어요	1	0	0	0	0	0	0	0
455	항상 믿고 구매합니다	1	0	0	0	0	0	0	0
456	쇼핑할때는 이만한 앱이 없지요	0	1	0	0	0	0	0	0
457	잘 사용하고 있으요~~	1	0	0	0	0	0	0	0
458	착한가격	1	0	0	0	0	1	0	0
459	롯데온으로 쇼핑하는 맛이 아주 죽입니다	0	0	0	0	0	0	0	0
460	정확한 배송 서비스!	1	0	1	0	1	0	0	0
461	앱 전용 혜택이 점점 늘어나네요!!	0	1	0	0	0	0	0	0
462	이전보다 사용하는게 많이 개선돼서 사용하기 편해졌네용!	1	1	0	0	0	0	0	0
463	편리해요	0	0	0	0	0	0	0	0
464	든든하네요	0	0	0	0	0	0	0	0
465	여러가지 원하는 제품을 쏙쏙 구매	1	0	0	0	0	0	0	0
466	전체적으로 상품이 싸고 좋은 거 같네요	1	0	0	0	0	0	0	0
467	값도 저렴하고 물건도 좋아요	1	0	0	0	0	0	0	0
468	빨리 해외나가면서 면세점도 이용하고 싶음~	1	0	0	0	0	0	0	0
469	상품이 많아서 선택지가 다양해요~	1	0	0	0	0	0	0	0
470	가격이 너무 저렴해서 좀 망설여졌는데 가격대비 훌륭하네요	1	0	0	0	0	1	0	0
471	물건의 질이 아주 좋습니다	1	0	0	0	0	0	0	0
472	퍼스트먼데이 계속 해주셧음 좋겟어여~	0	0	0	0	0	0	0	0
473	물건 싸게 사서 기분이 좋다	1	0	0	0	0	0	0	0
474	먹거리 샀는데 신선해요^^	0	0	0	0	0	0	0	0
475	쇼핑 라이프는 롯데온과 함께!!	0	0	0	0	0	0	0	0
476	롯데온 하나로 다 통합된듯?? 넘 편하고 좋네요	0	0	0	0	0	0	0	0
477	쿠폰에 카드사 할인까지 받아서 엄청 저렴하게 샀습니다 감사합니다	0	0	0	1	0	1	1	0
478	항상 잘 이용중	0	0	0	0	0	0	0	0
479	조금 아쉬운점은 있지만 그래도 나름 쓸만함	0	0	0	0	0	0	0	0
480	다양하고 제품의 퀄리티가 마음에 듭니다	1	0	0	0	0	0	0	0
481	제가 받을 수 있는 최대 할인 혜택이 자동으로 적용 되네요!	0	1	0	0	0	1	0	0
482	앱 안에서 백화점, 마트, 슈퍼프레시, 롭스 등등 다 사용가능 참고하셔요~	1	1	0	0	0	0	0	0
483	늘 항상 이용	1	0	0	0	0	0	0	0
484	편리하고 좋네요	0	0	0	0	0	0	0	0
485	특가 자주올라와서 매우 좋음	0	0	0	0	0	0	0	0
486	종종 이용 하는데 앞으로는 더 자주 이용 할게여	1	0	0	0	0	0	0	0
487	너무너무 만족스럽습니다	0	0	0	0	0	0	0	0
488	쇼핑의늪에 빠져버렸쓰…	0	0	0	0	0	0	0	0
489	엘포인트 쓸 수 있는거 넘 좋음,,,	0	0	0	0	0	0	1	0
490	평상시에 자주 들어가보는데 좋아용	0	0	0	0	0	0	0	0
491	항장 친절한 처리 감사합니다	0	0	0	0	1	0	0	0
492	아기 옷 득템햇음	0	0	0	0	0	0	0	0
493	값싸고 좋은 상품들 많이 업로드 부탁 드립니다	1	0	0	0	0	0	0	0
494	자동 로그인 왜 다 안되요!! 롯데온 롯데 백화점 롭스 롯데슈퍼 등등 ㅜㅡㅜ	0	1	0	0	0	0	0	0
495	구성이 아주 마음에 듭니다	0	0	0	0	0	0	0	0
496	일단 여기는 배송이 맘에 듦	0	0	1	0	0	0	0	0
497	쿠폰 자동적용이 젤 맘에 듦	0	1	0	0	0	0	1	0
498	모든것이 다 좋아	0	0	0	0	0	0	0	0
499	아주 만족스러운 어플입니다 정말 좋아요!!	0	0	0	0	0	0	0	0
500	마트부터 백화점 상품까지 다양하게 있어서 좋네요	1	0	0	0	0	0	0	0
501	저렴한 곳 배송 빠른 곳	0	0	1	0	0	0	0	0
502	필요한거 있을때는 항상 여기서 사요ㅋ	0	0	0	0	0	0	0	0
503	처리도 빠르고 신속한 배송	0	0	1	0	1	0	0	0
504	옷 엄청 샀습니당 ㅎㅎ	0	0	0	0	0	0	0	0
505	무엇이든 다 있어요!!!!	0	0	0	0	0	0	0	0
506	애용 하는 쇼핑몰 입니다 엘포인트도 좋고 특가상품 짱이에요ㅎㅎㅎ	1	1	0	0	0	0	1	0
507	구매할때 특가상품에 쿠폰까지 주니 2배로 싸게 살 수 있는거 같아서 만족쓰	1	0	0	0	0	0	1	0
508	배달도 엄청 빠르고 좋아요	0	0	1	0	0	0	0	0
509	좋습니다 로고도 마음에 들고 일단 앱 사용하기가 편리한거 같아요 굿굿	1	1	0	0	0	0	0	0
510	다른데보다 여기가 더 좋아요	0	0	0	0	0	0	0	0
511	사고싶은것들만 쏙쏙 골라 담아서 사니까 좋네요	0	0	0	0	0	0	0	0
512	정보제공 거부 해도 동의창이 시도때도 없이 계속 뜸	1	1	0	0	0	0	0	0
513	예전부터 롯데앱은 경쟁사에서 만들어 준게 분명하다고 생각했는데, 간만에 사용할라니 진짜 넘 하네요. 로그인 자체가 안되고계속 비번 바꾸라고만 하고 어쩔. 가뜩이나 이미지도 안 좋은 회사가 어플도 최악이라니. 개편하고 갈수록 최악을 경신하니 모든 계열사 어플이 엉망진창인데, 도대체 왜 그러는거예요?	1	1	0	0	0	0	0	0
514	업데이트진행안됨먹통	0	1	0	0	0	0	0	0
515	개발자 분들이 고생 많이 하신게 느껴지네요 앱 성능이 점점 좋아져요	0	1	1	0	0	0	0	0
516	생활용품 구입했는데 좋아요~	1	0	0	0	0	0	0	0
517	나름 쓸만하네요	0	0	0	0	0	0	0	0
518	내 쇼핑앱 탑 3위에 들어가는 앱입니다	0	1	0	0	0	0	0	0
519	다른데 비교해서 싼 제품들이 꽤 있네요	1	0	0	0	0	0	0	0
520	특가상품들이 많이 있어 좋아요	1	0	0	0	0	0	0	0
521	좀더 많은 특가 상품들이 있었음 좋겠어요~	1	0	0	0	0	0	0	0
